MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM
661229,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,72
660582,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,2,0,60
661005,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,72
661907,Phường Trung Nhứt,TNT,MyTV,0,2,0,0,0,0,1,0,1,5,0,4,81818,0,0,72
589691,Phường An Nghiệp,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,3,0,72
610539,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,60
616403,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,3,0,59
589060,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,2,0,72
661844,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
653670,Xã Trung An,CDO,MyTV,0,4,0,0,0,0,0,0,0,0,0,5,50000,3,0,72
660411,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,4,0,70
589851,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,81818,1,0,72
589391,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,66
640759,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,61
640842,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,10,0,72
653768,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,7,0,5,81818,6,0,66
584923,Phường Thường Thạnh,CRG,MyTV,0,5,0,0,0,0,0,0,0,4,0,7,50000,3,0,72
654179,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,2,1,72
654000,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,5,0,66
655203,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,50000,0,1,72
592306,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70
653960,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
595993,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
589289,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,3,0,70
657998,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
589114,Xã Tân Thạnh,TLI,MyTV,0,3,0,0,0,0,0,0,0,3,0,6,50000,0,0,70
585579,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
659548,Phường Phú Thứ,CRG,Fiber,0,3,0,0,0,0,0,0,0,0,0,4,163636,0,0,72
587886,Xã Thạnh Lợi,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,1,72
588790,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70
655047,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,70
584773,Phường Thường Thạnh,CRG,Fiber,1,1,1,0,0,0,0,0,0,0,0,7,163636,0,0,64
657838,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,7,0,72
588141,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,1,1,72
616404,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,58
587293,Xã Trung Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,2,0,7,50000,3,0,72
587464,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,7,50000,3,1,72
626746,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72
659675,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,1,0,72
586665,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,7,50000,3,0,64
661108,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72
656799,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,70
587170,Phường Cái Khế,NKU,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
587585,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,4,0,58
589563,Xã Xuân Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72
658881,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,72
590319,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,1,72
656926,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,81818,2,0,72
653909,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,1,72
658032,Phường Phước Thới,OMN,MyTV,0,3,0,0,0,0,1,0,1,2,0,5,50000,4,0,72
656051,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,50000,0,0,62
658855,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,3,0,5,50000,0,1,72
588100,Phường Bình Thuỷ,BTY,MyTV,0,5,0,0,0,0,1,0,1,3,0,6,50000,1,0,72
660319,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,1,1,0,1,0,4,50000,0,0,72
654681,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,60
588217,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,1,0,1,2,0,6,81818,0,0,72
627789,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,72
655360,Phường Hưng Thạnh,CRG,MyTV,1,14,0,0,0,0,0,0,0,1,0,5,50000,0,1,95
673198,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,66
670876,Phường Thới Thuận,TNT,MyTV,0,3,0,0,0,0,0,0,0,3,0,2,36363,0,0,80
668863,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,0,0,66
664897,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72
665012,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,60
667164,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
668882,Phường Cái Khế,NKU,Fiber,1,16,0,0,0,0,1,0,1,0,0,2,209091,0,1,80
663125,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,0,0,72
662778,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,2,0,4,50000,0,0,72
664594,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72
669498,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,0,0,72
664781,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,32
667184,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,72
664698,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
669434,Phường Thốt Nốt,TNT,MyTV,0,3,0,0,0,0,0,0,0,0,0,2,68182,0,0,72
666579,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
665001,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,2,0,72
664623,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,0,72
667707,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,0,0,72
666567,Phường Thới An,OMN,MyTV,0,2,1,1,0,1,1,0,1,1,0,3,81818,1,0,72
673875,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,36363,0,1,72
663199,Xã Trung Thạnh,CDO,MyTV,0,3,0,0,0,0,0,0,0,4,0,4,50000,5,0,64
662768,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,3,0,4,50000,0,0,72
673062,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,72
672094,Xã Đông Hiệp,CDO,MyTV,0,3,0,0,0,0,1,0,1,0,0,1,50000,0,0,72
674255,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,72
674329,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,36363,0,1,72
673070,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,1,50000,0,1,72
674550,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,81818,0,0,72
674501,Phường Trung Kiên,TNT,MyTV,0,4,0,0,0,0,0,0,0,2,0,0,81818,0,0,72
674498,Xã Trường Thành,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,50000,0,0,72
674961,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,36363,0,1,72
674428,Xã Vĩnh Trinh,VTA,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,81818,0,0,70
667162,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72
668290,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,2,50000,1,0,66
673938,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,59
673317,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,0,0,0,1,0,1,81818,0,0,96
672641,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,72
662903,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
671266,TT Thới Lai,TLI,MyTV,0,3,0,0,0,0,1,0,1,1,0,1,50000,0,0,72
662665,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,1,66
654084,Xã Thạnh Tiến,VTA,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
590199,Phường Ba Láng,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,6,81818,4,0,64
646922,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,6,1,72
606043,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
610430,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,61
586148,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,1,0,72
588454,Xã Trung Thạnh,CDO,MyTV,0,3,0,0,0,0,1,0,1,0,0,6,50000,4,0,72
654749,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,3,0,5,36363,5,0,72
654730,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72
654423,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,1,72
653685,Xã Thạnh Lộc,VTA,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,72
653917,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,8,0,56
595960,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,6,0,72
654668,Phường Thường Thạnh,CRG,Fiber,0,3,0,0,0,0,0,0,0,0,0,5,154545,0,0,67
655194,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,1,1,0,0,0,5,50000,1,0,60
657068,Phường Thới Thuận,TNT,MyTV,0,2,1,0,0,0,1,0,1,1,0,5,81818,5,0,70
658033,Phường Xuân Khánh,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
655421,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
584905,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,2,0,40
656475,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,5,0,5,81818,1,0,72
657078,Phường An Phú,NKU,MyTV,0,3,0,0,0,0,1,0,1,3,0,5,81818,0,0,72
658226,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
658315,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,3,0,5,50000,0,0,70
587123,Phường An Thới,BTY,MyTV,1,3,0,0,0,0,0,0,0,0,0,7,81818,0,0,80
655785,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72
585338,Phường Trung Kiên,TNT,Fiber,1,2,0,0,0,0,0,0,0,0,0,1,3000000,0,1,64
654577,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72
585027,Phường Xuân Khánh,NKU,Fiber,1,1,0,0,0,0,0,0,0,0,0,0,6000000,0,0,64
675371,Phường Cái Khế,NKU,MyTV,1,3,0,0,0,0,0,0,0,1,0,0,36363,0,0,96
675108,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,50000,0,0,64
640738,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,72
675088,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,36363,0,0,72
655810,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,1,72
584111,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,2,1,40
653998,Phường Bùi Hữu Nghĩa,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,2,0,64
675389,Phường An Hoà,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
675215,Phường Xuân Khánh,NKU,MyTV,0,4,0,0,0,0,0,0,0,1,0,0,50000,0,0,72
675292,Phường Bùi Hữu Nghĩa,BTY,MyTV,1,4,0,0,0,0,0,0,0,0,0,0,50000,0,0,96
675494,Phường Châu Văn Liêm,OMN,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
584710,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,1,40
675145,Phường Xuân Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,36363,0,0,66
657072,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,0,72
582622,Phường Xuân Khánh,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,81818,1,0,72
656228,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,3,1,65
654252,Phường Xuân Khánh,NKU,Fiber,1,2,0,0,0,0,0,0,0,0,0,0,12000000,0,0,59
658316,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,1,72
675366,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,36363,0,0,72
585359,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,1,0,40
587636,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,72
675398,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,36363,0,0,72
675037,Xã Vĩnh Trinh,VTA,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
585337,Phường Trung Kiên,TNT,Fiber,1,2,0,0,0,0,0,0,0,0,0,1,3000000,0,1,64
675512,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,70
675391,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,36363,0,0,70
675348,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,50000,0,0,66
675357,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,50000,0,0,72
675285,Phường Trường Lạc,OMN,MyTV,0,4,0,0,0,0,0,0,0,2,0,0,36363,0,0,72
658480,Phường Hưng Phú,CRG,MyTV,0,3,0,0,0,0,1,0,1,2,0,4,50000,1,1,72
622237,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,1,70
610473,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,2,81818,0,0,70
675364,Phường An Bình,NKU,MyTV,1,46,0,0,0,0,0,0,0,16,0,0,36363,0,0,80
675381,Phường An Nghiệp,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
656771,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,1,72
675117,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,81818,0,0,72
675430,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,64
675508,Phường An Bình,NKU,MyTV,1,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,96
675499,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
675511,Xã Vĩnh Trinh,VTA,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,72
675310,Phường An Khánh,NKU,MyTV,1,4,0,0,0,0,0,0,0,0,0,0,36363,0,0,96
610562,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,1,68
675249,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,36363,0,0,72
585071,Phường Tân An,NKU,Fiber,1,10,0,0,0,0,0,0,0,0,0,0,3000000,0,0,70
585232,Phường Tân An,NKU,Fiber,1,10,0,0,0,0,0,0,0,0,0,0,3000000,0,0,70
659750,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,2,50000,2,0,70
675098,TT Cờ Đỏ,CDO,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,66
675341,Phường Tân An,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,64
675489,Phường Tân An,NKU,MyTV,1,11,0,0,0,0,0,0,0,1,0,0,36363,0,0,96
584221,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,0,0,40
675297,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,81818,0,0,70
588163,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,1,0,1,2,0,3,50000,0,0,72
675365,Phường An Bình,NKU,MyTV,1,46,0,0,0,0,0,0,0,16,0,0,36363,0,0,80
675356,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
659607,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,1,0,72
592440,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,1,72
587414,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,3,0,40
675116,Phường Châu Văn Liêm,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,70
584108,Phường Long Tuyền,BTY,Fiber,0,4,0,0,0,0,1,1,0,0,0,6,209091,0,0,40
675240,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,81818,0,0,72
675419,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,36363,0,0,72
584220,Xã Nhơn Nghĩa,PDN,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,150000,0,0,40
675040,Phường Tân Hưng,TNT,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,50000,0,0,66
675369,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,0,36363,0,0,72
675235,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
675212,Phường Cái Khế,NKU,MyTV,1,2,0,0,0,0,0,0,0,1,0,0,36363,0,0,96
655628,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,6,0,72
660327,Phường Hưng Thạnh,CRG,MyTV,0,3,1,1,0,1,1,0,1,1,0,4,50000,2,0,72
590120,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
654410,Phường Thới An,OMN,MyTV,0,4,0,0,0,0,0,0,0,0,0,5,50000,6,0,72
660992,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,81818,5,0,72
589594,Phường Hưng Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,1,72
588957,Phường An Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,3,0,72
657138,Phường An Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,5,81818,0,0,72
584980,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,50000,0,0,72
660707,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,72
658327,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,0,0,72
584882,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,2,0,7,50000,1,0,70
585894,Phường Thường Thạnh,CRG,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40
653667,Phường Hưng Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,1,0,72
584940,Phường Tân Phú,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,7,50000,0,0,40
589678,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,72
595959,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,6,0,72
585136,Phường Cái Khế,NKU,Fiber,1,3,0,0,0,0,0,0,0,0,0,7,209091,0,0,64
589304,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,0,0,72
674922,Phường Xuân Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,72
675012,Xã Thạnh Mỹ,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,50000,0,0,60
662831,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,4,50000,0,1,72
673768,Phường An Cư,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,72
673562,Phường Thới An Đông,BTY,MyTV,0,4,0,0,0,0,0,0,0,1,0,1,67000,0,1,66
672148,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,68182,0,0,60
668951,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,1,59
663265,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,50000,0,1,72
664903,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,72
666455,Phường Xuân Khánh,NKU,Fiber,0,15,0,0,0,0,0,0,0,3,0,3,136364,0,0,72
666007,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,50000,1,0,72
663240,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,3,0,4,50000,6,0,70
662813,Phường An Nghiệp,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,4,50000,6,0,70
665991,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,3,0,66
669468,Phường Long Hoà,BTY,Fiber,1,18,0,0,0,0,1,0,1,0,0,2,154545,0,1,96
664458,TT Thạnh An,VTA,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,3,0,72
667163,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,64
673104,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,3,0,1,50000,0,0,72
667328,Xã Thới Thạnh,TLI,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,59
664314,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,36363,1,0,56
662989,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,57000,0,0,72
662613,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,0,0,72
663410,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,72
662531,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72
669151,Phường Phước Thới,OMN,Fiber,0,7,0,0,0,0,1,0,1,1,0,2,136364,0,1,72
663412,TT Cờ Đỏ,CDO,MyTV,0,4,0,0,0,0,0,0,0,1,0,4,68182,0,0,72
673520,Phường Hưng Lợi,NKU,MyTV,0,4,0,0,0,0,0,0,0,1,0,1,50000,0,0,72
673514,Phường Thới Bình,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,72
673932,Phường Cái Khế,NKU,MyTV,1,7,0,0,0,0,0,0,0,0,0,1,50000,0,0,96
672850,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,36363,0,0,72
670100,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,72
673987,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,50000,0,0,72
672038,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,68182,0,0,66
674505,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,81818,0,0,72
