MAKHACHHANG,PHUONGXA,QUANHUYEN,LOAIDICHVU,LOAIKHACHHANG,SODICHVU,SOLANBAOHONG,SOLANGOIKIEMBAOHONG,SOLANBAOHONGHAILONG,SOLANBAOHONGKHONGHAILONG,KHAOSATLAPMOI,KHAOSATLAPMOIHAILONG,KHAOSATLAPMOIKHONGHAILONG,SOLANCHAMSOC,SOLANTAMNGUNG,SOTHANGSUDUNGDICHVU,GIADICHVU,KHONGPHATSINHLUULUONG,HINHTHUCTHANHTOAN,DIEMTINNHIEM,THANHLY
589619,Phường Thới Long,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,5,0,72,0
660515,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,1,0,72,0
588186,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,1,0,1,0,0,6,50000,6,0,72,0
658213,Phường Lê Bình,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,68182,2,0,72,0
583997,Phường Long Hoà,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
585019,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,7,50000,0,1,72,0
584998,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,7,50000,0,0,72,0
592439,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,70,0
587785,Thị Trấn Phong Điền,PDN,MyTV,0,2,0,0,0,0,1,0,1,0,0,7,50000,0,0,61,0
658857,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,1,0,66,0
653787,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,1,64,0
656788,Xã Trung Hưng,CDO,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,36363,1,0,60,0
646758,Phường Trung Kiên,TNT,Fiber,1,34,0,0,0,0,0,0,0,0,0,6,154545,0,0,80,0
659674,TT Vĩnh Thạnh,VTA,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,7,0,72,0
653999,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,66,0
587631,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,72,0
657735,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
621391,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,7,0,72,0
660561,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,3,0,60,0
640729,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,1,0,72,0
659209,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,0,0,72,0
599675,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,81818,5,0,72,0
656671,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,5,50000,7,0,72,0
589569,Xã Xuân Thắng,TLI,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,50000,0,0,58,0
589101,Phường Thuận Hưng,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,7,1,64,0
592441,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
599689,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,6,81818,0,0,72,0
655490,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,81818,4,1,58,0
657037,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,50000,1,1,70,0
584948,Phường Tân Hưng,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,50000,3,0,72,0
657431,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,0,0,72,0
660661,Phường Thới Hòa,OMN,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,81818,5,0,72,0
590127,Phường Trà Nóc,BTY,MyTV,0,3,0,0,0,0,0,0,0,3,0,6,50000,1,0,64,0
654672,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,5,81818,4,0,67,0
657055,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,64,0
657034,TT Cờ Đỏ,CDO,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,81818,1,0,64,0
661067,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,0,0,61,0
659677,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,1,1,72,0
655452,Phường An Khánh,NKU,MyTV,0,4,0,0,0,0,1,0,1,1,0,5,50000,1,1,72,0
660701,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
586047,Xã Thới Tân,TLI,MyTV,0,2,0,0,0,0,1,0,1,5,0,7,81818,5,0,66,0
583560,Phường An Khánh,NKU,Fiber,0,1,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
610505,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
587315,Phường Trường Lạc,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
587334,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,7,81818,7,0,72,0
588887,Xã Thạnh Phú,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,72,0
585641,Phường Thường Thạnh,CRG,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
584919,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,7,81818,3,0,59,0
584116,Phường Xuân Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,81818,5,0,40,0
584212,Phường Long Tuyền,BTY,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,172727,0,0,40,0
584228,Phường An Nghiệp,NKU,Fiber,0,2,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
587914,Xã Trường Long,PDN,MyTV,0,3,0,0,0,0,0,0,0,2,0,7,50000,0,0,72,0
586682,Phường An Cư,NKU,MyTV,1,8,0,0,0,0,1,0,1,0,0,7,50000,1,0,96,0
666677,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,3,0,72,0
673554,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,1,60,0
669246,Phường Thạnh Hoà,TNT,MyTV,0,2,0,0,0,0,1,0,1,3,0,2,50000,0,0,72,0
673503,Phường Xuân Khánh,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,50000,0,0,72,0
668725,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,1,72,0
662931,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,81818,5,0,72,0
664829,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,58,0
663063,Phường Lê Bình,CRG,Fiber,1,5,0,0,0,0,0,0,0,0,0,4,154545,0,0,80,0
665944,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,1,0,1,5,0,3,50000,1,0,70,0
667127,Phường Trung Kiên,TNT,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,1,0,65,0
663209,Phường An Khánh,NKU,MyTV,0,4,0,0,0,0,0,0,0,0,0,4,50000,0,0,72,0
674911,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,50000,0,0,70,0
668562,Phường Tân An,NKU,MyTV,0,4,0,0,0,0,1,0,1,0,0,2,81818,0,0,66,0
662990,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,4,0,59,0
666442,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,72,0
667915,Phường Phú Thứ,CRG,MyTV,0,3,0,0,0,0,0,0,0,1,0,2,50000,1,0,66,0
672654,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
663384,Xã Nhơn Nghĩa,PDN,MyTV,1,3,0,0,0,0,1,0,1,0,0,4,50000,0,0,78,0
664923,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,3,50000,1,1,72,0
663173,Phường Trà An,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,81818,4,0,66,0
662988,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,57000,5,0,72,0
669106,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,70,0
673836,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,81818,0,0,59,0
663193,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,1,1,72,0
665155,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,1,0,70,0
673890,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,3,0,1,50000,0,0,70,0
668651,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,2,81818,0,0,72,0
665987,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,64,0
663055,Xã Trung Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,3,0,4,50000,0,0,72,0
673985,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,2,0,1,36363,0,0,72,0
669444,Phường An Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,50000,2,0,72,0
665652,Phường Thới Bình,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,3,50000,0,1,72,0
663026,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
662794,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
665529,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
668079,Phường Châu Văn Liêm,OMN,MyTV,0,4,0,0,0,0,0,0,0,0,0,2,50000,0,0,72,0
667049,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,60,0
664797,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,81818,5,0,72,0
667090,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,1,66,1
673453,Phường Cái Khế,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,36363,0,0,72,0
671890,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,1,50000,0,0,70,0
665004,Phường Tân Phú,CRG,MyTV,0,4,0,0,0,0,0,0,0,1,0,3,50000,3,1,58,0
671382,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,60,0
673931,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,72,0
674748,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,68182,0,0,61,0
671132,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,72,0
671453,Xã Nhơn Nghĩa,PDN,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,68182,1,0,72,0
662343,Xã Thạnh Lợi,VTA,MyTV,0,3,0,0,0,0,0,0,0,1,0,4,50000,0,0,72,0
662894,Phường Thường Thạnh,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,1,0,72,0
670167,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,1,0,1,0,0,2,50000,0,1,57,0
673100,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,72,0
673490,Phường Trung Kiên,TNT,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,36363,0,0,72,0
671741,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,1,50000,0,0,72,0
672962,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,50000,0,1,72,0
672885,Xã Thạnh An,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,72,0
673878,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,0,66,0
672800,Phường Long Hưng,OMN,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,68182,0,0,64,0
674024,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,68182,0,0,72,0
668400,Phường Phước Thới,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,2,81818,0,0,72,0
669829,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,0,0,0,1,0,2,81818,0,0,72,0
667155,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
673967,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,0,0,0,0,0,1,36363,0,0,72,0
667591,Phường Cái Khế,NKU,Fiber,1,6,0,0,0,0,1,0,1,0,0,3,209091,0,1,69,0
669639,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,1,0,1,2,0,2,50000,0,0,72,0
668755,Xã Vĩnh Bình,VTA,MyTV,0,2,0,0,0,0,1,0,1,1,0,2,50000,0,0,72,0
664535,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,4,50000,1,0,66,0
665002,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,2,0,3,50000,0,0,72,0
668595,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,1,0,2,50000,2,1,32,0
675072,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,3,0,0,36363,0,0,66,0
666098,Phường Cái Khế,NKU,Fiber,1,5,0,0,0,0,0,0,0,0,0,1,420000,0,0,68,1
675507,Phường Hưng Lợi,NKU,MyTV,0,4,0,0,0,0,0,0,0,0,0,0,50000,0,0,72,0
585228,Phường Tân An,NKU,Fiber,1,10,0,0,0,0,0,0,0,0,0,1,3000000,0,0,70,1
589834,Xã Mỹ Khánh,PDN,MyTV,0,3,0,0,0,0,0,0,0,0,0,2,50000,0,0,72,1
675488,Phường Tân An,NKU,MyTV,1,11,0,0,0,0,0,0,0,1,0,0,50000,0,0,96,0
586625,Xã Trường Long,PDN,Fiber,1,10,0,0,0,0,0,0,0,0,0,2,3000000,0,1,70,1
675372,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,0,0,0,36363,0,0,72,0
659947,Xã Mỹ Khánh,PDN,MyTV,0,3,0,0,0,0,0,0,0,1,0,3,50000,0,0,72,1
587916,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,1,72,1
675135,Phường Long Hoà,BTY,MyTV,1,5,0,0,0,0,0,0,0,0,0,0,36363,0,0,96,0
659997,Phường An Thới,BTY,MyTV,0,2,1,0,0,0,0,0,0,1,0,4,81818,0,0,72,0
584872,Phường Hưng Lợi,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,7,50000,2,0,59,0
587836,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,0,0,0,2,0,7,81818,0,0,72,0
589585,Phường Phú Thứ,CRG,MyTV,0,4,0,0,0,0,0,0,0,0,0,6,50000,3,0,72,0
661070,Xã Nhơn ái,PDN,MyTV,0,3,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
659737,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,0,0,0,0,0,4,50000,1,0,72,0
659659,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,81818,0,0,72,0
592551,Phường Bình Thuỷ,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
661229,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,72,0
660582,Xã Tân Thạnh,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,4,50000,2,0,60,0
661005,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,0,0,72,0
661907,Phường Trung Nhứt,TNT,MyTV,0,2,0,0,0,0,1,0,1,5,0,4,81818,0,0,72,0
589691,Phường An Nghiệp,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,3,0,72,0
610539,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,60,0
616403,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,3,0,59,0
589060,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,2,0,72,0
661844,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
653670,Xã Trung An,CDO,MyTV,0,4,0,0,0,0,0,0,0,0,0,5,50000,3,0,72,0
660411,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,4,0,70,0
589851,Xã Trường Xuân,TLI,MyTV,0,2,0,0,0,0,0,0,0,3,0,6,81818,1,0,72,0
589391,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,66,0
640759,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,0,0,61,0
640842,Phường Thốt Nốt,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,10,0,72,0
653768,Phường Ba Láng,CRG,MyTV,0,2,0,0,0,0,0,0,0,7,0,5,81818,6,0,66,0
584923,Phường Thường Thạnh,CRG,MyTV,0,5,0,0,0,0,0,0,0,4,0,7,50000,3,0,72,0
654179,Phường Hưng Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,2,1,72,0
654000,Phường Thới Thuận,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,81818,5,0,66,0
655203,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,0,0,5,50000,0,1,72,0
592306,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70,0
653960,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,72,0
595993,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
589289,Phường Thới An,OMN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,81818,3,0,70,0
657998,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,5,50000,0,0,72,0
589114,Xã Tân Thạnh,TLI,MyTV,0,3,0,0,0,0,0,0,0,3,0,6,50000,0,0,70,0
585579,Phường Hưng Lợi,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,0,40,0
659548,Phường Phú Thứ,CRG,Fiber,0,3,0,0,0,0,0,0,0,0,0,4,163636,0,0,72,0
587886,Xã Thạnh Lợi,VTA,MyTV,0,2,0,0,0,0,0,0,0,0,0,7,50000,0,1,72,0
588790,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,6,50000,0,0,70,0
655047,Xã Nhơn ái,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,5,50000,0,0,70,0
584773,Phường Thường Thạnh,CRG,Fiber,1,1,1,0,0,0,0,0,0,0,0,7,163636,0,0,64,0
657838,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,5,50000,7,0,72,0
588141,Phường Bình Thuỷ,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,6,50000,1,1,72,0
616404,Xã Mỹ Khánh,PDN,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,1,58,0
587293,Xã Trung Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,2,0,7,50000,3,0,72,0
587464,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,7,50000,3,1,72,0
626746,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,0,0,72,0
659675,Phường Phú Thứ,CRG,MyTV,0,2,0,0,0,0,0,0,0,1,0,4,50000,1,0,72,0
586665,Phường Thường Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,1,0,7,50000,3,0,64,0
661108,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
656799,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,70,0
587170,Phường Cái Khế,NKU,Fiber,0,3,0,0,0,0,1,0,1,0,0,7,154545,0,0,40,0
587585,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,7,50000,4,0,58,0
589563,Xã Xuân Thắng,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,0,72,0
658881,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,5,50000,2,0,72,0
590319,Xã Tân Thới,PDN,MyTV,0,2,0,0,0,0,0,0,0,2,0,6,50000,0,1,72,0
656926,Xã Vĩnh Trinh,VTA,MyTV,0,2,0,0,0,0,1,0,1,2,0,5,81818,2,0,72,0
653909,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,1,72,0
658032,Phường Phước Thới,OMN,MyTV,0,3,0,0,0,0,1,0,1,2,0,5,50000,4,0,72,0
656051,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,1,0,5,50000,0,0,62,0
658855,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,0,0,0,3,0,5,50000,0,1,72,0
588100,Phường Bình Thuỷ,BTY,MyTV,0,5,0,0,0,0,1,0,1,3,0,6,50000,1,0,72,0
660319,Phường Trà An,BTY,MyTV,0,3,0,0,0,0,1,1,0,1,0,4,50000,0,0,72,0
654681,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,0,0,0,0,0,5,50000,0,0,60,0
588217,Phường Long Tuyền,BTY,MyTV,0,3,0,0,0,0,1,0,1,2,0,6,81818,0,0,72,0
627789,Phường An Khánh,NKU,MyTV,0,2,0,0,0,0,0,0,0,0,0,6,50000,2,0,72,0
655360,Phường Hưng Thạnh,CRG,MyTV,1,14,0,0,0,0,0,0,0,1,0,5,50000,0,1,95,1
673198,Phường An Thới,BTY,MyTV,0,3,0,0,0,0,0,0,0,1,0,1,50000,0,0,66,0
670876,Phường Thới Thuận,TNT,MyTV,0,3,0,0,0,0,0,0,0,3,0,2,36363,0,0,80,0
668863,Xã Giai Xuân,PDN,MyTV,0,2,0,0,0,0,0,0,0,1,0,2,50000,0,0,66,0
664897,Phường Long Hưng,OMN,MyTV,0,2,0,0,0,0,0,0,0,1,0,3,50000,0,0,72,0
665012,TT Thới Lai,TLI,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,60,0
667164,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
668882,Phường Cái Khế,NKU,Fiber,1,16,0,0,0,0,1,0,1,0,0,2,209091,0,1,80,0
663125,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,4,50000,0,0,72,0
662778,Phường Cái Khế,NKU,MyTV,0,3,0,0,0,0,1,0,1,2,0,4,50000,0,0,72,0
664594,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,1,0,4,50000,0,0,72,0
669498,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,2,50000,0,0,72,0
664781,Phường An Thới,BTY,MyTV,0,2,0,0,0,0,1,0,1,1,0,3,50000,0,0,32,0
667184,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,0,0,72,0
664698,Phường Thới An,OMN,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
669434,Phường Thốt Nốt,TNT,MyTV,0,3,0,0,0,0,0,0,0,0,0,2,68182,0,0,72,0
666579,Phường Long Hoà,BTY,MyTV,0,3,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
665001,Phường Tân Phú,CRG,MyTV,0,2,0,0,0,0,0,0,0,0,0,3,50000,2,0,72,0
664623,Phường Long Hoà,BTY,MyTV,0,2,0,0,0,0,1,0,1,0,0,4,50000,1,0,72,0
667707,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,2,0,3,50000,0,0,72,0
666567,Phường Thới An,OMN,MyTV,0,2,1,1,0,1,1,0,1,1,0,3,81818,1,0,72,0
673875,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,36363,0,1,72,0
663199,Xã Trung Thạnh,CDO,MyTV,0,3,0,0,0,0,0,0,0,4,0,4,50000,5,0,64,0
662768,Xã Trường Long,PDN,MyTV,0,2,0,0,0,0,1,0,1,3,0,4,50000,0,0,72,0
673062,Phường An Cư,NKU,MyTV,0,2,0,0,0,0,0,0,0,1,0,1,50000,0,1,72,0
672094,Xã Đông Hiệp,CDO,MyTV,0,3,0,0,0,0,1,0,1,0,0,1,50000,0,0,72,0
674255,Phường Tân Lộc,TNT,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,50000,0,0,72,0
674329,Phường Tân An,NKU,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,36363,0,1,72,0
673070,Phường An Hoà,NKU,MyTV,0,2,0,0,0,0,0,0,0,3,0,1,50000,0,1,72,0
674550,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,0,81818,0,0,72,0
674501,Phường Trung Kiên,TNT,MyTV,0,4,0,0,0,0,0,0,0,2,0,0,81818,0,0,72,0
674498,Xã Trường Thành,TLI,MyTV,0,2,0,0,0,0,0,0,0,2,0,0,50000,0,0,72,0
674961,Phường Thới An Đông,BTY,MyTV,0,2,0,0,0,0,0,0,0,1,0,0,36363,0,1,72,0
674428,Xã Vĩnh Trinh,VTA,MyTV,0,3,0,0,0,0,0,0,0,1,0,0,81818,0,0,70,0
667162,Xã Thới Hưng,CDO,MyTV,0,2,0,0,0,0,1,0,1,0,0,3,50000,0,0,72,0
668290,Phường Trà Nóc,BTY,MyTV,0,2,0,0,0,0,1,0,1,2,0,2,50000,1,0,66,0
673938,Phường Trung Kiên,TNT,MyTV,0,2,0,0,0,0,0,0,0,0,0,1,81818,0,0,59,0
673317,Phường Bình Thuỷ,BTY,MyTV,1,5,0,0,0,0,0,0,0,1,0,1,81818,0,0,96,0
672641,Phường Long Tuyền,BTY,MyTV,0,2,0,0,0,0,0,0,0,2,0,1,50000,0,0,72,0
662903,Phường Hưng Thạnh,CRG,MyTV,0,3,0,0,0,0,1,0,1,0,0,4,50000,0,0,72,0
